siteID,name,county,latitude,longitude,sampleDate,year,result,unit,detect,detectLimit
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,7/17/2018 12:22,2018,4.52,ug/l,TRUE,0.75
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,7/10/2018 12:40,2018,8.81,ug/l,TRUE,0.75
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,7/2/2018 11:20,2018,6.03,ug/l,TRUE,0.75
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,6/26/2018 11:00,2018,2.45,ug/l,TRUE,0.75
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,6/19/2018 11:30,2018,1.54,ug/l,TRUE,0.75
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,6/12/2018 11:00,2018,1.56,ug/l,TRUE,0.75
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,6/5/2018 11:00,2018,0.75,ug/l,FALSE,0.75
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,8/14/2018 13:45,2018,40.86,ug/l,TRUE,0.75
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,8/20/2018 10:30,2018,32.39,ug/l,TRUE,0.75
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,8/7/2018 12:30,2018,24.18,ug/l,TRUE,0.75
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,7/31/2018 12:30,2018,14.4,ug/l,TRUE,0.75
21690001,Viking Lake Beach,Montgomery,40.97250144,-95.03607419,8/27/2018 9:00,2018,38.96,ug/l,TRUE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,5/29/2018 15:00,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,5/22/2018 7:05,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,6/5/2018 15:40,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,8/27/2018 15:10,2018,0.86,ug/l,TRUE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,7/31/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,8/7/2018 7:15,2018,0.77,ug/l,TRUE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,8/20/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,8/14/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,6/12/2018 15:30,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,6/19/2018 15:50,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,6/26/2018 2:50,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,7/2/2018 15:00,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,7/10/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,7/17/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21770001,Big Creek Beach,Polk,41.82010762,-93.73954251,7/24/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,6/5/2018 8:00,2018,0.75,ug/l,FALSE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,5/22/2018 8:05,2018,0.75,ug/l,FALSE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,5/29/2018 8:00,2018,0.75,ug/l,FALSE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,7/24/2018 7:45,2018,1,ug/l,TRUE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,7/17/2018 7:45,2018,0.75,ug/l,FALSE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,7/10/2018 7:58,2018,0.75,ug/l,FALSE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,7/2/2018 7:50,2018,0.75,ug/l,FALSE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,6/19/2018 8:30,2018,0.75,ug/l,FALSE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,6/26/2018 8:20,2018,0.83,ug/l,TRUE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,6/12/2018 8:00,2018,0.75,ug/l,FALSE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,8/14/2018 7:48,2018,1.2,ug/l,TRUE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,8/7/2018 7:48,2018,0.99,ug/l,TRUE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,7/31/2018 7:55,2018,0.75,ug/l,FALSE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,8/21/2018 7:39,2018,1.34,ug/l,TRUE,0.75
21780001,Lake Manawa Beach,Pottawattamie,41.20097373,-95.85944185,8/28/2018 7:50,2018,1.76,ug/l,TRUE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,5/29/2018 13:00,2018,10.42,ug/l,TRUE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,5/22/2018 14:00,2018,0.87,ug/l,TRUE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,6/5/2018 10:45,2018,2.34,ug/l,TRUE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,8/27/2018 10:15,2018,0.75,ug/l,FALSE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,7/31/2018 11:20,2018,0.96,ug/l,TRUE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,8/7/2018 10:55,2018,1.02,ug/l,TRUE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,8/14/2018 11:50,2018,0.75,ug/l,FALSE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,8/20/2018 10:00,2018,0.75,ug/l,FALSE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,6/12/2018 11:00,2018,2.78,ug/l,TRUE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,6/26/2018 12:21,2018,0.75,ug/l,FALSE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,6/19/2018 11:32,2018,1.06,ug/l,TRUE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,7/2/2018 10:45,2018,0.75,ug/l,FALSE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,7/10/2018 10:45,2018,1.04,ug/l,TRUE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,7/17/2018 12:50,2018,3.92,ug/l,TRUE,0.75
21810001,Denison Beach,Sac,42.30164578,-95.0355867,7/24/2018 12:15,2018,3.9,ug/l,TRUE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,6/5/2018 10:00,2018,0.75,ug/l,FALSE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,5/22/2018 12:55,2018,0.75,ug/l,FALSE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,5/29/2018 12:00,2018,0.75,ug/l,FALSE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,7/24/2018 11:00,2018,0.91,ug/l,TRUE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,7/17/2018 11:55,2018,5.76,ug/l,TRUE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,7/10/2018 10:00,2018,0.85,ug/l,TRUE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,7/2/2018 10:15,2018,0.75,ug/l,FALSE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,6/26/2018 11:32,2018,0.91,ug/l,TRUE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,6/12/2018 10:30,2018,0.75,ug/l,TRUE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,6/19/2018 10:46,2018,0.75,ug/l,FALSE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,8/20/2018 9:30,2018,0.75,ug/l,FALSE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,8/14/2018 11:00,2018,0.75,ug/l,FALSE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,8/7/2018 10:15,2018,1.16,ug/l,TRUE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,7/31/2018 10:30,2018,0.75,ug/l,FALSE,0.75
21810002,Black Hawk Beach,Sac,42.2929896,-95.0167764,8/27/2018 9:45,2018,0.81,ug/l,TRUE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,5/22/2018 13:05,2018,0.75,ug/l,FALSE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,5/29/2018 11:50,2018,0.75,ug/l,FALSE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,8/28/2018 11:33,2018,2.24,ug/l,TRUE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,8/21/2018 11:29,2018,0.75,ug/l,FALSE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,7/31/2018 12:33,2018,0.75,ug/l,FALSE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,8/7/2018 11:43,2018,1.15,ug/l,TRUE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,8/14/2018 12:00,2018,0.75,ug/l,FALSE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,6/12/2018 13:15,2018,0.75,ug/l,FALSE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,6/5/2018 12:40,2018,0.75,ug/l,FALSE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,6/19/2018 12:45,2018,0.75,ug/l,FALSE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,6/26/2018 13:05,2018,0.75,ug/l,FALSE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,7/2/2018 12:32,2018,0.75,ug/l,FALSE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,7/10/2018 11:56,2018,2.43,ug/l,TRUE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,7/17/2018 12:00,2018,3.31,ug/l,TRUE,0.75
21830001,Prairie Rose Beach,Shelby,41.6046569,-95.2187049,7/24/2018 12:15,2018,1.18,ug/l,TRUE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,5/29/2018 6:54,2018,0.75,ug/l,FALSE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,5/22/2018 7:22,2018,0.75,ug/l,FALSE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,7/24/2018 7:30,2018,1.94,ug/l,TRUE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,7/17/2018 7:00,2018,1.52,ug/l,TRUE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,7/10/2018 7:15,2018,0.75,ug/l,FALSE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,7/2/2018 7:10,2018,0.75,ug/l,FALSE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,6/26/2018 7:00,2018,0.87,ug/l,TRUE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,6/19/2018 7:15,2018,0.91,ug/l,TRUE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,6/5/2018 7:00,2018,1.84,ug/l,TRUE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,6/12/2018 7:01,2018,0.75,ug/l,FALSE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,8/14/2018 7:00,2018,1.74,ug/l,TRUE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,8/7/2018 7:20,2018,4.97,ug/l,TRUE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,7/31/2018 7:05,2018,3.68,ug/l,TRUE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,8/21/2018 7:30,2018,1.82,ug/l,TRUE,0.75
21860001,Union Grove Beach,Tama,42.1290295,-92.7228827,8/28/2018 7:15,2018,5.92,ug/l,TRUE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,5/29/2018 9:30,2018,0.75,ug/l,FALSE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,5/22/2018 11:50,2018,0.75,ug/l,FALSE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,6/5/2018 9:10,2018,4.24,ug/l,TRUE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,8/20/2018 11:35,2018,0.75,ug/l,FALSE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,8/27/2018 10:20,2018,0.86,ug/l,TRUE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,7/31/2018 11:15,2018,0.75,ug/l,FALSE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,8/7/2018 11:15,2018,1.33,ug/l,TRUE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,8/14/2018 12:30,2018,0.8,ug/l,TRUE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,6/12/2018 9:15,2018,11.04,ug/l,TRUE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,6/19/2018 9:15,2018,16.99,ug/l,TRUE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,6/26/2018 9:30,2018,8.38,ug/l,TRUE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,7/2/2018 9:30,2018,2.44,ug/l,TRUE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,7/10/2018 11:00,2018,0.75,ug/l,FALSE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,7/17/2018 10:46,2018,0.75,ug/l,FALSE,0.75
21870001,Lake of Three Fires Beach,Taylor,40.7112538,-94.6874957,7/24/2018 11:19,2018,1.61,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,6/5/2018 7:00,2018,1.47,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,5/29/2018 7:30,2018,4.12,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,5/22/2018 10:00,2018,65.57,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,7/24/2018 9:43,2018,2.91,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,7/17/2018 9:08,2018,2.48,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,7/10/2018 9:50,2018,2.14,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,7/2/2018 7:30,2018,30.37,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,6/26/2018 7:30,2018,4.98,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,6/12/2018 7:15,2018,1.33,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,6/19/2018 7:15,2018,11.41,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,8/14/2018 10:30,2018,4.69,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,8/20/2018 13:00,2018,6.92,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,8/7/2018 9:30,2018,7.24,ug/l,TRUE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,7/31/2018 9:45,2018,0.75,ug/l,FALSE,0.75
21880001,Green Valley Beach,Union,41.1038811,-94.3861991,8/27/2018 12:30,2018,7.14,ug/l,TRUE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,5/23/2018 8:52,2018,0.75,ug/l,FALSE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,5/30/2018 9:14,2018,0.75,ug/l,FALSE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,8/27/2018 10:00,2018,0.93,ug/l,TRUE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,7/25/2018 9:00,2018,0.75,ug/l,FALSE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,8/1/2018 9:10,2018,0.75,ug/l,FALSE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,8/20/2018 9:30,2018,0.75,ug/l,FALSE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,8/15/2018 10:00,2018,0.75,ug/l,FALSE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,8/8/2018 9:20,2018,0.94,ug/l,TRUE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,6/13/2018 8:59,2018,0.75,ug/l,FALSE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,6/6/2018 9:25,2018,0.75,ug/l,FALSE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,6/27/2018 9:30,2018,0.75,ug/l,FALSE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,6/20/2018 10:00,2018,0.92,ug/l,TRUE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,7/3/2018 9:20,2018,0.75,ug/l,FALSE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,7/11/2018 9:20,2018,0.75,ug/l,FALSE,0.75
21890001,Lacey-Keosauqua Beach,Van Buren,40.70920612,-91.97153196,7/18/2018 10:30,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,5/30/2018 7:45,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,5/23/2018 7:25,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,7/18/2018 7:15,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,7/11/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,7/3/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,6/20/2018 7:30,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,6/27/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,6/6/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,6/13/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,8/8/2018 7:00,2018,0.8,ug/l,TRUE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,8/15/2018 6:57,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,8/1/2018 7:05,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,7/25/2018 7:15,2018,0.75,ug/l,FALSE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,8/22/2018 7:00,2018,0.75,ug/l,TRUE,0.75
21910001,Lake Ahquabi Beach,Warren,41.2901517,-93.5909708,8/29/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,5/23/2018 6:58,2018,1.39,ug/l,TRUE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,5/30/2018 7:06,2018,3.12,ug/l,TRUE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,8/27/2018 11:30,2018,0.75,ug/l,FALSE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,7/25/2018 10:40,2018,5.14,ug/l,TRUE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,8/1/2018 7:20,2018,2.37,ug/l,TRUE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,8/8/2018 7:30,2018,0.95,ug/l,TRUE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,8/15/2018 7:45,2018,0.75,ug/l,FALSE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,8/20/2018 11:00,2018,0.75,ug/l,FALSE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,6/13/2018 7:16,2018,5.2,ug/l,TRUE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,6/6/2018 7:24,2018,1.65,ug/l,TRUE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,6/27/2018 7:45,2018,0.75,ug/l,FALSE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,6/20/2018 7:40,2018,1.24,ug/l,TRUE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,7/3/2018 7:30,2018,0.75,ug/l,FALSE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,7/11/2018 7:25,2018,0.75,ug/l,FALSE,0.75
21920001,Lake Darling Beach,Washington,41.190805,-91.8927929,7/18/2018 8:00,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,6/5/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,5/29/2018 7:25,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,5/22/2018 7:50,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,7/24/2018 7:20,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,7/17/2018 7:30,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,7/10/2018 7:00,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,7/2/2018 7:15,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,6/26/2018 7:20,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,6/12/2018 7:15,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,6/19/2018 7:01,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,8/20/2018 7:00,2018,1.63,ug/l,TRUE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,8/14/2018 7:30,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,8/7/2018 7:00,2018,1.15,ug/l,TRUE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,7/31/2018 7:15,2018,0.75,ug/l,FALSE,0.75
21940001,Brushy Creek Beach,Webster,42.39190426,-93.98467065,8/27/2018 7:00,2018,0.84,ug/l,TRUE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,5/22/2019 10:50,2019,0.75,ug/l,FALSE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,5/29/2019 9:39,2019,0.75,ug/l,FALSE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,6/5/2019 9:45,2019,0.75,ug/l,FALSE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,6/12/2019 9:30,2019,0.75,ug/l,FALSE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,6/19/2019 9:42,2019,0.75,ug/l,FALSE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,6/26/2019 11:51,2019,0.75,ug/l,FALSE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,7/2/2019 10:20,2019,0.75,ug/l,FALSE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,7/10/2019 10:10,2019,0.98,ug/l,TRUE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,7/17/2019 9:45,2019,3.06,ug/l,TRUE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,7/24/2019 12:17,2019,0.75,ug/l,FALSE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,7/31/2019 9:17,2019,3.02,ug/l,TRUE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,8/7/2019 9:30,2019,40.3,ug/l,TRUE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,8/14/2019 11:50,2019,3.21,ug/l,TRUE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,8/21/2019 9:45,2019,1.7,ug/l,TRUE,0.75
21040001,Honey Creek Beach,Appanoose,40.8675368,-92.9193214,8/28/2019 12:00,2019,0.75,ug/l,FALSE,0.75
21070001,George Wyth Beach,Black Hawk,42.5359793,-92.4040347,8/28/2019 8:26,2019,0.75,ug/l,FALSE,0.75
21070001,George Wyth Beach,Black Hawk,42.5359793,-92.4040347,8/20/2019 9:10,2019,0.75,ug/l,FALSE,0.75
21070001,George Wyth Beach,Black Hawk,42.5359793,-92.4040347,8/13/2019 8:21,2019,1.19,ug/l,TRUE,0.75
21070001,George Wyth Beach,Black Hawk,42.5359793,-92.4040347,8/5/2019 9:30,2019,0.75,ug/l,FALSE,0.75
21070001,George Wyth Beach,Black Hawk,42.5359793,-92.4040347,7/30/2019 8:30,2019,0.75,ug/l,FALSE,0.75
21070001,George Wyth Beach,Black Hawk,42.5359793,-92.4040347,7/23/2019 8:40,2019,0.75,ug/l,FALSE,0.75
21070001,George Wyth Beach,Black Hawk,42.5359793,-92.4040347,7/16/2019 8:25,2019,0.75,ug/l,FALSE,0.75
21070001,George Wyth Beach,Black Hawk,42.5359793,-92.4040347,7/9/2019 8:25,2019,0.75,ug/l,FALSE,0.75
21070001,George Wyth Beach,Black Hawk,42.5359793,-92.4040347,7/1/2019 8:30,2019,0.75,ug/l,FALSE,0.75
21070001,George Wyth Beach,Black Hawk,42.5359793,-92.4040347,6/25/2019 8:30,2019,0.75,ug/l,FALSE,0.75
